seed,node,numArrivals,numDepartures,avgQueueLength,avgWaitTime,avgResponse,busyTime,waitTime,unavailableTime,responseTime,lastEventTime,troughput,utilization,unavailable
2007539552,Queue Wait,10000.0,10000.0,5.489599999999986,17.346124087767144,20.539632459161886,31935.083713947417,173461.24087767146,8330.825787269936,205396.32459161888,44869.2194771762,0.22286993436751756,0.7117370011348639,0.18566905964360733
2007539552,Queue,10000.0,10000.0,2.5949999999999975,4.0089121710492,7.19854506664509,31896.328955958896,40089.121710492,0.0,71985.4506664509,44861.92110162648,0.22290619203192008,0.7109889227370266,0.0
2007539552,Source,10000.0,10000.0,1.0,0.0,4.485953006623596,44859.530066235966,0.0,0.0,44859.530066235966,44859.530066235966,0.22291807304344932,1.0,0.0
608249272,Queue Wait,10000.0,10000.0,4.6247000000000105,13.729494579015352,16.927234668329927,31977.40089314576,137294.94579015352,8210.967192930197,169272.34668329929,45466.04764447591,0.21994434348451644,0.7033248445784135,0.18059557886219352
608249272,Queue,10000.0,10000.0,2.5584999999999827,3.901124077004229,7.101594214152755,32004.70137148525,39011.24077004229,0.0,71015.94214152754,45457.57986226494,0.21998531444700073,0.7040564294988538,0.0
608249272,Source,10000.0,10000.0,1.0,0.0,4.545562251596942,45455.622515969415,0.0,0.0,45455.622515969415,45455.622515969415,0.21999478714622844,1.0,0.0
1988926069,Queue Wait,10000.0,10000.0,6.114099999999982,20.098413148768223,23.288563295963762,31901.5014719554,200984.13148768223,8536.202136057942,232885.63295963762,44195.713174050084,0.226266288782768,0.7218234344657358,0.19314547776253674
1988926069,Queue,10000.0,10000.0,2.6560000000000046,4.1878494232606265,7.382990502878648,31951.410796180215,41878.49423260627,0.0,73829.90502878648,44190.14462643891,0.22629480135299246,0.723043815906946,0.0
1988926069,Source,10000.0,10000.0,1.0,0.0,4.418477890355522,44184.77890355522,0.0,0.0,44184.77890355522,44184.77890355522,0.22632228220101774,1.0,0.0
1978685236,Queue Wait,10000.0,10000.0,5.145999999999988,16.147283796541128,19.347670869933793,32003.87073392665,161472.83796541128,8726.659929014097,193476.70869933793,45803.57133211375,0.2183235872044067,0.6987199863056995,0.19052357000153108
1978685236,Queue,10000.0,10000.0,2.5352999999999963,3.84712586941731,7.058499212624327,32113.73343207018,38471.2586941731,0.0,70584.99212624328,45776.77810082496,0.21845137239616666,0.701528914100039,0.0
1978685236,Source,10000.0,10000.0,1.0,0.0,4.576806633003505,45768.06633003505,0.0,0.0,45768.06633003505,45768.06633003505,0.21849295375272504,1.0,0.0
38470840,Queue Wait,10000.0,10000.0,5.155400000000001,15.954471670713488,19.156006935514696,32015.352648012067,159544.71670713488,8345.471808731189,191560.06935514696,45753.28224297277,0.2185635545641296,0.6997389275373637,0.18240159830310243
38470840,Queue,10000.0,10000.0,2.568899999999997,3.9573830272893336,7.171109091829232,32137.260645398987,39573.830272893334,0.0,71711.09091829232,45738.21114129017,0.2186355729809577,0.702634839524519,0.0
38470840,Source,10000.0,10000.0,1.0,0.0,4.572488469319029,45724.88469319029,0.0,0.0,45724.88469319029,45724.88469319029,0.21869929398617552,1.0,0.0
2037860314,Queue Wait,10000.0,10000.0,6.235299999999998,20.566674514287186,23.76336171741597,31966.872031287843,205666.74514287186,8658.365196654793,237633.6171741597,44154.08353478992,0.22647961863189375,0.7239844986500621,0.19609432477140393
2037860314,Queue,10000.0,10000.0,2.646300000000001,4.159895749154373,7.361839716302018,32019.439671476455,41598.957491543726,0.0,73618.39716302018,44145.91311145124,0.22652153495509073,0.7253092622784773,0.0
